Event id,Event name,Taxon,Type,Level-Placed
1791,L_551,551,1,1426.0773
1830,L_599,599,1,1426.0773
1839,L_613,613,1,1426.0773
805,F_631,631,0,1426.1106
1715,L_438,438,1,1426.1106
791,F_611,611,0,1428.7796
775,F_590,590,0,1430.0892
785,F_600,600,0,1430.0892
1802,L_568,568,1,1430.0892
797,F_619,619,0,1430.8410
800,F_622,622,0,1430.8410
1846,L_622,622,1,1430.8628
806,F_635,635,0,1431.7688
693,F_471,471,0,1431.9361
750,F_561,561,0,1431.9361
759,F_571,571,0,1431.9361
801,F_624,624,0,1431.9361
809,F_639,639,0,1431.9361
812,F_641,641,0,1431.9361
817,F_648,648,0,1431.9361
820,F_651,651,0,1431.9361
1767,L_515,515,1,1431.9361
1819,L_588,588,1,1431.9361
1821,L_590,590,1,1431.9361
1831,L_600,600,1,1431.9361
1796,L_561,561,1,1432.2268
823,F_656,656,0,1434.2827
819,F_650,650,0,1434.4257
821,F_653,653,0,1434.4257
1721,L_446,446,1,1434.4686
1855,L_639,639,1,1434.4686
835,F_673,673,0,1435.8356
1628,L_303,303,1,1435.8356
799,F_620,620,0,1436.1428
802,F_625,625,0,1436.1428
1816,L_584,584,1,1436.1428
749,F_560,560,0,1456.4783
1845,L_620,620,1,1457.2806
1814,L_582,582,1,1457.5113
1866,L_651,651,1,1457.5113
1881,L_673,673,1,1457.5123
807,F_636,636,0,1457.9753
814,F_643,643,0,1457.9753
1829,L_598,598,1,1457.9753
811,F_640,640,0,1459.3579
815,F_644,644,0,1459.3579
1243,L_128,128,1,1459.3579
761,F_573,573,0,1459.5569
1739,L_471,471,1,1459.5569
1773,L_525,525,1,1459.5569
808,F_638,638,0,1460.7639
828,F_662,662,0,1460.7639
1843,L_619,619,1,1460.7639
831,F_665,665,0,1461.4737
804,F_630,630,0,1462.3038
813,F_642,642,0,1462.3038
1853,L_636,636,1,1463.0771
827,F_661,661,0,1464.8670
1848,L_625,625,1,1464.8670
824,F_657,657,0,1465.0220
830,F_664,664,0,1465.0220
1826,L_595,595,1,1465.4264
1858,L_641,641,1,1465.4264
1780,L_537,537,1,1465.6293
767,F_581,581,0,1468.1608
1633,L_312,312,1,1468.1608
1807,L_573,573,1,1468.1608
1828,L_597,597,1,1468.1608
1836,L_609,609,1,1468.1608
1851,L_631,631,1,1468.1608
1857,L_640,640,1,1468.1608
1861,L_644,644,1,1468.1608
1874,L_662,662,1,1468.1608
825,F_658,658,0,1479.1522
1790,L_550,550,1,1479.1531
1827,L_596,596,1,1479.1531
1806,L_572,572,1,1479.9221
1859,L_642,642,1,1480.8980
1863,L_648,648,1,1480.8980
887,F_746,746,0,1481.8929
1793,L_554,554,1,1481.9985
1805,L_571,571,1,1481.9985
840,F_683,683,0,1482.5964
1933,L_746,746,1,1482.5964
731,F_532,532,0,1482.7555
1786,L_546,546,1,1482.7555
1812,L_580,580,1,1482.7555
842,F_686,686,0,1488.8906
1777,L_532,532,1,1489.3693
1852,L_635,635,1,1489.3693
849,F_697,697,0,1489.4580
829,F_663,663,0,1492.6377
1869,L_656,656,1,1492.8196
843,F_687,687,0,1495.1521
1813,L_581,581,1,1495.1521
832,F_668,668,0,1495.1628
838,F_680,680,0,1495.1628
847,F_694,694,0,1495.1628
852,F_702,702,0,1495.1628
839,F_682,682,0,1497.3611
853,F_703,703,0,1497.5975
845,F_690,690,0,1513.7134
844,F_689,689,0,1516.0251
854,F_704,704,0,1516.0251
836,F_675,675,0,1517.9527
837,F_679,679,0,1517.9527
841,F_684,684,0,1517.9527
826,F_659,659,0,1518.4376
850,F_698,698,0,1518.4376
1726,L_450,450,1,1518.4376
1823,L_592,592,1,1518.4376
1850,L_630,630,1,1518.4376
1870,L_657,657,1,1518.4376
1873,L_661,661,1,1518.4376
1887,L_684,684,1,1518.4376
1889,L_687,687,1,1518.4376
1872,L_659,659,1,1518.5210
857,F_707,707,0,1518.7536
1878,L_668,668,1,1518.7536
1883,L_679,679,1,1518.7536
1896,L_698,698,1,1518.7536
1877,L_665,665,1,1518.7577
861,F_713,713,0,1519.4838
856,F_706,706,0,1521.2287
818,F_649,649,0,1522.9845
859,F_711,711,0,1522.9845
875,F_730,730,0,1526.5725
878,F_734,734,0,1526.5725
858,F_709,709,0,1530.9599
863,F_715,715,0,1532.8458
892,F_752,752,0,1532.8458
871,F_725,725,0,1533.6437
1909,L_715,715,1,1533.7063
862,F_714,714,0,1534.2909
1876,L_664,664,1,1534.2909
1900,L_704,704,1,1534.2909
1902,L_706,706,1,1534.2909
1783,L_540,540,1,1534.8940
1903,L_707,707,1,1535.0149
864,F_716,716,0,1537.3620
822,F_655,655,0,1537.4102
833,F_669,669,0,1537.4102
868,F_721,721,0,1537.4102
870,F_724,724,0,1537.4102
872,F_726,726,0,1537.4102
879,F_736,736,0,1537.4102
778,F_593,593,0,1537.4852
883,F_742,742,0,1538.4822
1760,L_500,500,1,1538.4822
882,F_741,741,0,1541.7898
889,F_749,749,0,1541.7898
1837,L_611,611,1,1542.6185
1924,L_734,734,1,1542.6185
1938,L_752,752,1,1543.0973
881,F_740,740,0,1543.5518
865,F_718,718,0,1543.5536
869,F_723,723,0,1543.5536
873,F_727,727,0,1543.5536
888,F_748,748,0,1543.5536
1854,L_638,638,1,1543.5536
1925,L_736,736,1,1543.5536
855,F_705,705,0,1543.6992
874,F_728,728,0,1543.6992
