Event id,Event name,Taxon,Type,Level-Placed
815,F_644,644,0,1447.0233
1721,L_446,446,1,1447.0233
1814,L_582,582,1,1447.0233
1243,L_128,128,1,1448.3540
1816,L_584,584,1,1448.3540
804,F_630,630,0,1448.8007
814,F_643,643,0,1448.8007
761,F_573,573,0,1448.8017
808,F_638,638,0,1448.8017
1739,L_471,471,1,1448.8017
1829,L_598,598,1,1448.8017
1881,L_673,673,1,1448.8017
807,F_636,636,0,1449.6118
811,F_640,640,0,1449.6118
813,F_642,642,0,1449.6118
828,F_662,662,0,1449.6118
830,F_664,664,0,1449.6118
1853,L_636,636,1,1450.3707
1848,L_625,625,1,1452.0617
831,F_665,665,0,1452.7292
1773,L_525,525,1,1452.9169
1807,L_573,573,1,1454.0508
1859,L_642,642,1,1455.0040
824,F_657,657,0,1455.1542
827,F_661,661,0,1455.1542
1843,L_619,619,1,1455.1542
1826,L_595,595,1,1455.5471
1858,L_641,641,1,1455.5471
767,F_581,581,0,1455.7441
1780,L_537,537,1,1455.7441
1836,L_609,609,1,1455.7441
1857,L_640,640,1,1455.7441
1861,L_644,644,1,1455.7441
1874,L_662,662,1,1455.7441
1633,L_312,312,1,1458.1998
1805,L_571,571,1,1458.1998
1827,L_596,596,1,1458.1998
825,F_658,658,0,1468.8385
1790,L_550,550,1,1468.8393
1806,L_572,572,1,1469.5866
1813,L_581,581,1,1469.5866
1851,L_631,631,1,1469.5866
1863,L_648,648,1,1469.5866
842,F_686,686,0,1475.4973
1828,L_597,597,1,1475.4973
887,F_746,746,0,1476.4553
1793,L_554,554,1,1476.5570
1852,L_635,635,1,1477.5813
843,F_687,687,0,1480.0033
840,F_683,683,0,1480.0135
837,F_679,679,0,1480.1681
1786,L_546,546,1,1480.1681
1812,L_580,580,1,1480.1681
850,F_698,698,0,1480.3500
1869,L_656,656,1,1480.3500
832,F_668,668,0,1499.8034
839,F_682,682,0,1499.8034
845,F_690,690,0,1499.8034
838,F_680,680,0,1502.1881
844,F_689,689,0,1502.1881
847,F_694,694,0,1502.1881
852,F_702,702,0,1502.1881
829,F_663,663,0,1505.5806
853,F_703,703,0,1505.8163
1933,L_746,746,1,1505.8163
836,F_675,675,0,1507.7730
854,F_704,704,0,1507.7730
1726,L_450,450,1,1508.0579
1823,L_592,592,1,1508.0579
1870,L_657,657,1,1508.0579
1873,L_661,661,1,1508.0579
826,F_659,659,0,1508.0620
1877,L_665,665,1,1508.0620
914,F_779,779,0,1511.3286
841,F_684,684,0,1511.4120
849,F_697,697,0,1511.4120
1896,L_698,698,1,1511.4120
1883,L_679,679,1,1511.6140
1889,L_687,687,1,1511.6140
818,F_649,649,0,1512.1051
862,F_714,714,0,1512.1051
1850,L_630,630,1,1512.1051
1887,L_684,684,1,1512.1051
857,F_707,707,0,1512.3314
871,F_725,725,0,1516.2473
1960,L_779,779,1,1516.5042
1783,L_540,540,1,1517.0985
1872,L_659,659,1,1517.0985
1878,L_668,668,1,1517.0985
870,F_724,724,0,1519.4423
859,F_711,711,0,1521.1601
892,F_752,752,0,1521.1601
863,F_715,715,0,1521.8665
883,F_742,742,0,1521.8665
822,F_655,655,0,1525.3278
872,F_726,726,0,1525.3278
1903,L_707,707,1,1525.4487
858,F_709,709,0,1528.1316
856,F_706,706,0,1529.8160
861,F_713,713,0,1530.2935
1938,L_752,752,1,1530.2935
875,F_730,730,0,1530.3417
879,F_736,736,0,1530.3417
1909,L_715,715,1,1530.4042
778,F_593,593,0,1530.4847
833,F_669,669,0,1531.0646
864,F_716,716,0,1531.0646
865,F_718,718,0,1531.0646
878,F_734,734,0,1531.0646
1876,L_664,664,1,1531.0646
1900,L_704,704,1,1531.0646
1902,L_706,706,1,1531.0646
868,F_721,721,0,1532.0490
1760,L_500,500,1,1532.0490
1879,L_669,669,1,1532.0490
1854,L_638,638,1,1532.6386
873,F_727,727,0,1532.7839
1865,L_650,650,1,1532.7839
869,F_723,723,0,1533.0251
1837,L_611,611,1,1533.0251
1924,L_734,734,1,1533.0251
881,F_740,740,0,1533.4976
1910,L_716,716,1,1533.4976
855,F_705,705,0,1534.0604
860,F_712,712,0,1534.0604
874,F_728,728,0,1534.0604
882,F_741,741,0,1534.0604
888,F_748,748,0,1534.0604
904,F_767,767,0,1534.0604
880,F_738,738,0,1537.4749
889,F_749,749,0,1537.4749
1916,L_724,724,1,1537.4749
1925,L_736,736,1,1537.4767
1928,L_741,741,1,1537.4767
1860,L_643,643,1,1537.9724
1688,L_405,405,1,1537.9995
890,F_750,750,0,1542.0963
1797,L_562,562,1,1542.2312
1867,L_653,653,1,1542.2312
1886,L_683,683,1,1542.2312
891,F_751,751,0,1542.2827
1770,L_518,518,1,1542.2827
1918,L_726,726,1,1542.2827
1921,L_730,730,1,1542.2827
851,F_701,701,0,1542.5480
1820,L_589,589,1,1542.5480
1840,L_615,615,1,1542.5480
1950,L_767,767,1,1542.5480
1864,L_649,649,1,1542.7074
1898,L_702,702,1,1542.7074
1926,L_738,738,1,1542.7074
894,F_754,754,0,1542.7614
1906,L_712,712,1,1542.7614
899,F_760,760,0,1546.6151
1799,L_564,564,1,1546.6879
903,F_764,764,0,1546.8493
908,F_773,773,0,1546.8493
1954,L_773,773,1,1546.9217
876,F_732,732,0,1546.9268
1810,L_579,579,1,1546.9268
1897,L_701,701,1,1546.9268
